Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,DF,0,0,0,0,92200000.0,1430000000.0,,-7.18,0.32,0.01,0.38,0.19,34.94,-5.13,-1.49,-2.88,-86.88,7570000000.0,82.82,-9.3,1660000000.0,40980000.0,-393080000.0,-4.247,,22570000.0,0.25,1340000000.0,523.85,1.22,2.67,41960000.0,36990000.0,0.47,1.0991,2.7435,3080000.0,91740000.0,90290000.0,11.45,91.25,24540000.0,9.26,43.16,24730000.0
0,0,DFS,0,0,0,0,26000000000.0,37660000000.0,9.94,8.48,0.76,3.33,2.46,4.82,,35.9,48.1,2.63,25.32,7800000000.0,23.14,7.1,7320000000.0,,2750000000.0,8.12,9.0,15180000000.0,46.88,26340000000.0,233.93,1.33,32.87,6290000000.0,,1.59,77.81,72.82,1740000.0,348980000.0,322110000.0,16.76,0.0,4840000.0,2.75,1.49,4500000.0
0,0,DG,0,0,0,0,36770000000.0,47000000000.0,23.13,19.63,2.19,1.41,5.54,1.8,18.01,6.16,8.2,7.92,25.13,26130000000.0,99.43,8.3,7800000000.0,2610000000.0,1610000000.0,6.09,5.5,271110000.0,1.05,10870000000.0,165.32,1.16,25.44,2170000000.0,1180000000.0,0.7,133.25,121.72,1690000.0,258320000.0,244920000.0,0.15,104.64,3730000.0,1.9,1.44,4240000.0
0,0,DGX,0,0,0,0,13910000000.0,18290000000.0,19.73,15.15,2.96,1.85,2.61,2.43,12.19,9.59,15.68,6.53,14.68,7540000000.0,55.63,0.4,2670000000.0,1500000000.0,720000000.0,5.22,-7.3,464000000.0,3.45,4850000000.0,89.59,0.78,39.48,1300000000.0,638250000.0,0.89,99.95,91.69,1020000.0,134580000.0,133750000.0,0.35,91.55,4530000.0,5.16,3.8,4540000.0
0,0,DHI,0,0,0,0,16690000000.000002,19820000000.0,10.76,10.15,1.53,1.01,1.75,1.2,9.48,9.4,12.22,8.98,17.47,16590000000.0,44.17,8.8,3420000000.0,2089999999.9999998,1560000000.0,4.09,0.1,637700000.0,1.71,3620000000.0,37.99,7.18,25.09,182300000.0,-389080000.0,1.12,44.31,41.6,4210000.0,373180000.0,338920000.0,8.24,85.7,13360000.0,3.39,3.82,14470000.0
0,0,DHR,0,0,0,0,102080000000.0,110270000000.0,42.0,24.92,3.46,5.08,3.4,5.49,22.78,12.04,17.56,4.45,8.23,20080000000.0,28.57,3.9,11120000000.0,4840000000.0,2410000000.0,3.39,-41.1,3910000000.0,5.46,10480000000.0,33.2,2.18,41.85,3900000000.0,2840000000.0,0.85,138.58,124.81,2330000.0,701880000.0,635280000.0,11.41,79.87,5090000.0,2.22,0.8,5830000.0
0,0,DIS,0,0,0,0,260130000000.0,318720000000.0,16.17,22.31,11.58,4.35,2.86,5.33,18.67,22.55,23.39,5.59,17.85,59760000000.0,39.83,2.6,26710000000.0,17079999999.999998,13460000000.0,8.94,85.6,10110000000.0,5.62,56960000000.0,54.02,0.77,50.5,13510000000.0,7110000000.0,0.7,138.09,122.78,11430000.0,1490000000.0,1800000000.0,0.19,54.83,15580000.0,1.92,1.05,17890000.0
0,0,DISCA,0,0,0,0,15680000000.0,40790000000.0,26.92,8.01,0.44,1.43,2.59,3.72,8.03,9.0,32.1,6.55,10.56,10950000000.0,17.12,17.3,7050000000.0,5080000000.0,877000000.0,1.17,,758000000.0,1.06,16950000000.0,157.87,1.16,12.19,2960000000.0,5890000000.0,1.3,29.36,28.46,3870000.0,157850000.0,313520000.0,2.27,117.18,28530000.0,7.64,56.27,22470000.0
0,0,DKS,0,0,0,0,3320000000.0,6710000000.0,11.0,10.45,2.86,0.39,1.8,0.79,9.66,3.76,5.22,4.91,17.04,8449999999.999999,88.35,0.6,2440000000.0,694260000.0,317300000.0,3.28,-4.3,92420000.0,1.0,3420000000.0,187.34,1.32,20.01,509700000.0,260550000.0,0.93,35.04,35.93,2480000.0,70520000.0,64800000.0,3.87,115.27,19250000.0,6.33,31.79,18130000.0
0,0,DLPH,0,0,0,0,1480000000.0,3190000000.0,5.4,4.61,-1.76,0.31,4.18,0.68,5.04,5.86,9.25,7.05,73.68,4710000000.0,53.19,-11.2,898000000.0,633000000.0,276000000.0,3.11,-83.7,217000000.0,2.47,1640000000.0,331.25,1.4,4.02,365000000.0,123380000.0,,17.86,19.24,1340000.0,87960000.0,87770000.0,0.22,97.98,6100000.0,4.31,7.69,6820000.0
0,0,DLTR,0,0,0,0,26340000000.0,35650000000.0,,18.44,2.88,1.14,4.58,1.54,15.05,-6.43,7.58,6.21,-22.63,23080000000.0,96.96,4.6,8359999999.999999,2370000000.0,-1480000000.0,-6.23,66.9,725800000.0,3.06,10330000000.0,179.51,1.07,24.23,1990000000.0,968280000.0,0.69,105.88,101.65,2009999.9999999998,237580000.0,234120000.0,2.81,96.58,6840000.0,2.86,3.25,6070000.0
0,0,DLX,0,0,0,0,1750000000.0,2720000000.0,14.52,6.67,0.85,0.87,1.94,1.36,6.07,6.36,17.7,9.65,13.08,2009999999.9999998,43.69,1.5,1210000000.0,448990000.0,127040000.0,2.75,-35.0,61530000.0,1.41,995090000.0,110.87,1.21,20.57,303930000.0,244830000.0,1.77,40.16,43.19,43640000.0,43640000.0,43160000.0,1.32,92.91,2540000.0,8.72,6.84,2380000.0
0,0,DNB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DNR,0,0,0,0,631800000.0,3400000000.0,2.27,2.55,0.08,0.44,0.52,2.38,4.9,18.06,32.99,6.41,28.45,1430000000.0,3.19,-13.5,981090000.0,694130000.0,257450000.0,0.561,,5750000.0,0.01,2820000000.0,251.73,0.59,2.47,502420000.0,11060000.0,2.73,1.3359,1.8599,13010000.0,,445820000.0,1.15,91.35,96910000.0,6.85,30.85,77460000.0
0,0,DO,0,0,0,0,1300000000.0,3030000000.0,,-6.14,0.2,1.3,0.36,3.03,13.35,-27.33,-11.02,-1.12,-7.49,998740000.0,7.27,-21.3,337140000.0,226830000.0,-272920000.0,-1.99,,372700000.0,2.71,2120000000.0,60.29,2.68,25.53,151150000.0,81710000.0,2.01,8.39,9.99,2890000.0,137580000.0,64370000.00000001,0.16,106.99,28850000.0,9.58,44.87,30650000.0
0,0,DOV,0,0,0,0,13910000000.0,17540000000.0,26.79,15.61,1.59,1.97,5.0,2.48,14.2,7.69,13.47,6.21,16.13,7080000000.0,47.99,5.3,2580000000.0,1240000000.0,587440000.0,3.64,-19.6,243010000.0,1.67,3460000000.0,121.91,1.3,19.52,787660000.0,859690000.0,1.72,96.4,90.98,1070000.0,145330000.0,143320000.0,2.61,90.74,4600000.0,5.46,3.62,4370000.0
0,0,DOW,0,0,0,0,35370000000.0,,,9.0,1.47,0.71,,,,5.9,11.01,,,49700000000.0,,,8529999999.999999,5940000000.0,2930000000.0,,,4850000000.0,,19890000000.0,97.08,1.95,,,,,49.65,52.14,5320000.0,748820000.0,,0.17,70.02,6220000.0,1.2,0.83,6730000.0
0,0,DPS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DRI,0,0,0,0,14920000000.0,15430000000.0,21.52,17.87,1.85,1.75,6.3,1.81,12.98,8.38,10.01,9.37,31.33,8510000000.0,68.91,4.5,1850000000.0,1190000000.0,718600000.0,5.69,19.2,457300000.0,3.71,927700000.0,38.77,0.61,19.44,1260000000.0,482510000.0,0.62,119.99,114.21,1440000.0,122980000.0,122880000.0,0.19,93.19,7070000.0,4.27,,7200000.0
0,0,DSW,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DTE,0,0,0,0,23970000000.0,39080000000.0,20.49,19.87,5.19,1.72,2.27,2.8,15.57,8.3,11.59,2.88,10.99,13970000000.0,76.99,-6.4,3150000000.0,2510000000.0,1160000000.0,6.37,11.1,56000000.0,0.31,14560000000.0,132.14,0.78,57.56,2590000000.0,-754500000.0,0.32,128.84,122.41,183210000.0,183210000.0,181920000.0,0.57,74.24,3380000.0,4.06,2.36,2860000.0
0,0,DTV,0,0,0,0,10290000000.0,,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.66,54.99,,,,,,,,,
0,0,DUK,0,0,0,0,64750000000.0,126750000000.0,21.57,17.16,2.79,2.68,1.47,5.25,12.45,12.2,22.11,2.3,6.67,24140000000.0,33.79,0.5,10720000000.0,10180000000.0,2920000000.0,4.11,45.2,379000000.0,0.52,60880000000.0,135.16,0.75,60.52,7030000000.0,-3350000000.0,0.18,87.88,88.24,2990000.0,728050000.0,727450000.0,0.06,61.68,8560000.0,2.69,1.18,9160000.0
0,0,DVA,0,0,0,0,9770000000.0,23440000000.0,72.73,11.07,0.69,0.86,2.42,2.08,11.41,1.15,12.91,4.39,13.0,11300000000.0,67.4,-3.9,3220000000.0,2049999999.9999998,550940000.0,0.78,-16.5,463280000.0,2.78,13460000000.0,257.32,1.12,23.29,1210000000.0,291530000.0,2.06,50.61,53.55,1820000.0,166400000.0,124310000.0,2.11,89.65,8170000.0,4.37,6.44,6120000.0
0,0,DVN,0,0,0,0,12250000000.0,16800000000.0,4.67,13.81,0.41,1.26,1.52,1.72,5.66,30.2,10.19,2.62,6.1,9750000000.0,20.71,-33.0,4210000000.0,2970000000.0,533000000.0,6.15,,1330000000.0,3.2,6150000000.0,78.29,1.37,18.91,2280000000.0,-199620000.0,2.21,27.07,28.57,6290000.0,523400000.0,412590000.0,0.6,88.38,13390000.0,2.11,4.19,13640000.0
0,0,EA,0,0,0,0,29050000000.0,24710000000.0,28.12,18.32,2.23,5.87,5.24,4.99,21.45,20.59,20.4,7.2,20.53,4950000000.0,16.34,-21.7,3630000000.0,1150000000.0,1020000000.0,3.33,-65.6,5450000000.0,18.32,994000000.0,18.65,2.82,17.88,1550000000.0,424120000.0,1.2,94.9,94.48,4070000.0000000005,296360000.0,295690000.0,0.51,96.67,9370000.0,3.14,3.2,8990000.0
0,0,EBAY,0,0,0,0,34520000000.0,40310000000.0,14.39,12.85,1.2,3.19,6.64,3.73,13.16,24.43,21.98,6.33,41.28,10810000000.0,11.35,2.4,8359999999.999999,3060000000.0,2640000000.0,2.74,27.3,4440000000.0,5.1,9980000000.0,191.72,1.48,5.94,2710000000.0,1790000000.0,1.39,38.35,36.05,9010000.0,871530000.0,823230000.0,5.29,88.01,22390000.0,2.69,2.7,22370000.0
0,0,ECL,0,0,0,0,57470000000.0,64790000000.00001,39.03,29.73,2.49,3.91,6.91,4.41,20.62,10.06,14.93,6.68,18.73,14700000000.0,50.96,1.0,6050000000.0,3140000000.0,1480000000.0,5.05,19.9,79000000.0,0.27,7710000000.0,93.29,1.14,28.52,2170000000.0,1080000000.0,0.66,192.14,174.42,1160000.0,288240000.0,256110000.0,0.49,88.34,4059999.9999999995,2.72,1.61,5080000.0
0,0,ECYT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ED,0,0,0,0,29060000000.0,50140000000.0,20.25,19.36,5.98,2.33,1.67,4.02,12.8,11.03,19.35,2.91,8.44,12490000000.0,39.68,4.5,6240000000.0,3920000000.0,1380000000.0,4.37,-0.9,406000000.0,1.24,21270000000.0,121.55,0.6,53.12,3020000000.0,-1690000000.0,0.23,88.01,83.11,1910000.0,326950000.0,326700000.0,0.17,61.38,7070000.0,3.78,2.2,6600000.0
0,0,EFX,0,0,0,0,16200000000.0,19140000000.0,,22.11,8.05,4.78,6.41,5.64,27.97,-10.23,10.85,3.17,-11.5,3390000000.0,28.15,-2.3,1970000000.0,684200000.0,-347000000.0,-2.88,,133199999.99999999,1.1,2880000000.0,110.37,0.57,21.21,583600000.0,862920000.0,1.43,130.33,116.4,120820000.0,120820000.0,120050000.0,0.44,88.67,4139999.9999999995,5.01,3.83,4050000.0
0,0,EIX,0,0,0,0,23030000000.0,43090000000.0,,14.96,2.44,1.78,2.19,3.34,11.05,-2.81,16.55,2.41,-3.04,12920000000.0,39.62,10.1,4450000000.0,3900000000.0,-397000000.0,-1.12,27.5,328000000.0,1.01,17630000000.0,138.59,0.74,32.31,2530000000.0,-2350000000.0,0.2,63.24,61.1,2220000.0,325810000.0,325530000.0,0.06,89.55,6020000.0,2.41,2.0,4920000.0
0,0,EL,0,0,0,0,67370000000.00001,67220000000.0,38.06,32.09,2.94,4.62,14.65,4.61,21.58,12.45,17.63,12.49,39.0,14570000000.0,39.94,11.1,10860000000.0,3110000000.0,1810000000.0,4.88,49.2,2900000000.0,8.02,3400000000.0,73.62,1.69,12.68,2410000000.0,1630000000.0,0.78,176.61,159.19,1430000.0,219270000.0,219730000.0,1.14,91.84,6760000.0,5.07,3.05,6520000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,EMN,0,0,0,0,10300000000.0,16850000000.000002,10.59,8.03,1.22,1.04,1.77,1.7,8.28,10.07,14.39,5.45,17.38,9920000000.0,70.76,-8.7,2460000000.0,2040000000.0,999000000.0,7.05,-27.9,195000000.0,1.41,6670000000.0,112.75,1.51,42.16,1570000000.0,830630000.0,1.26,73.1,77.41,1130000.0,138580000.0,137860000.0,0.43,85.56,2230000.0,1.87,1.8,2730000.0
0,0,EMR,0,0,0,0,38900000000.0,44180000000.0,17.35,15.87,2.17,2.15,4.6,2.45,11.89,12.81,16.8,9.28,27.27,18060000000.0,28.95,7.6,7460000000.0,3720000000.0,2310000000.0,3.68,7.9,1380000000.0,2.25,6340000000.0,73.93,1.07,13.87,2800000000.0,1640000000.0,1.47,63.85,66.04,3030000.0,615030000.0,610960000.0,0.64,74.2,6600000.0,1.88,1.06,5950000.0
0,0,EOG,0,0,0,0,53470000000.0,58490000000.0,15.38,14.02,1.01,3.04,2.64,3.32,7.13,19.42,24.64,8.16,18.59,17590000000.0,30.5,8.7,9590000000.0,8199999999.999999,3420000000.0,5.89,-0.5,1140000000.0,1.96,7010000000.0,35.2,1.14,34.3,7820000000.0,-534780000.0,1.57,87.84,93.63,3580000.0,580320000.0,577890000.0,0.47,89.24,11520000.0,3.48,1.99,10700000.0
0,0,EQR,0,0,0,0,29290000000.0,39610000000.0,53.32,53.97,22.09,11.23,2.92,15.19,23.73,21.1,33.45,2.65,5.32,2610000000.0,7.08,4.7,1700000000.0,1670000000.0,547170000.0,1.48,-50.6,30060000.0,0.08,9260000000.0,86.54,0.12,27.02,1370000000.0,1140000000.0,0.45,77.39,74.13,1180000.0,370540000.0,364940000.0,1.88,94.07,5070000.0,3.83,1.75,4400000.0
0,0,EQT,0,0,0,0,4000000000.0,9150000000.0,,20.52,-0.3,0.84,0.35,1.92,3.72,-9.82,12.34,1.53,-4.37,4770000000.0,18.44,2.4,2840000000.0,2460000000.0,-611700000.0,-1.81,,40850000.0,0.16,5120000000.0,46.0,0.63,43.69,2940000000.0,-701290000.0,0.52,16.65,19.15,4000000.0,265000000.0,253090000.0,0.78,107.47,12400000.0,2.9,5.41,12360000.0
0,0,ESRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ESV,0,0,0,0,1780000000.0,6230000000.0,,-3.25,0.11,1.05,0.13,3.68,26.42,-40.72,-12.69,-0.95,-8.2,1690000000.0,15.6,-2.7,386000000.0,235800000.0,-682500000.0,-6.36,,543400000.0,2.75,5080000000.0,64.27,2.35,72.25,-119600000.0,-43790000.0,2.62,8.28,14.15,7490000.0,437110000.0,196270000.0,0.69,107.02,34110000.0,3.99,35.36,25190000.0
0,0,ETFC,0,0,0,0,10880000000.0,13020000000.0,11.06,10.21,1.4,3.63,1.8,4.34,,36.54,49.62,1.66,16.02,3000000000.0,11.73,5.2,2720000000.0,,1050000000.0,4.09,17.4,1530000000.0,6.29,3050000000.0,44.93,1.17,25.11,1320000000.0,,1.07,45.67,47.4,2330000.0,245140000.0,241930000.0,0.26,96.05,3950000.0,1.63,1.83,4930000.0
0,0,ETN,0,0,0,0,32740000000.000004,41560000000.0,15.54,12.52,1.67,1.51,2.04,1.92,10.64,10.06,13.9,5.85,13.0,21660000000.0,50.31,1.0,7100000000.0,3910000000.0,2180000000.0,5.04,7.0,446000000.0,1.05,8020000000.0,49.32,1.47,38.37,2870000000.0,2150000000.0,1.46,79.55,78.37,2089999.9999999998,437300000.0,421950000.0,0.25,80.38,9840000.0,5.72,2.33,9540000.0
0,0,ETR,0,0,0,0,20700000000.0,38690000000.0,19.93,18.93,-4.22,1.9,2.2,3.55,14.13,8.91,10.0,1.4,11.18,10900000000.0,59.33,-4.2,3840000000.0,2740000000.0,970440000.0,5.22,91.7,983500000.0,5.18,19260000000.0,209.58,0.7,47.23,2330000000.0,-2640000000.0,0.21,101.1,94.18,1590000.0,189930000.0,189340000.0,0.26,91.22,7320000.0,3.76,4.36,5170000.0
0,0,EW,0,0,0,0,39740000000.0,38780000000.0,53.94,33.12,3.13,10.4,11.73,10.15,32.34,20.03,29.31,12.4,22.87,3820000000.0,18.32,11.0,2780000000.0,1200000000.0,765300000.0,3.6,20.9,963000000.0,4.62,666200000.0,19.32,3.66,16.54,777000000.0,304680000.0,0.95,182.44,175.93,1340000.0,208110000.0,207140000.0,3.94,0.0,2780000.0,2.42,1.5,2270000.0
0,0,EXC,0,0,0,0,48070000000.0,86520000000.0,20.46,15.59,19.44,1.34,1.52,2.42,9.08,6.52,13.06,2.45,7.28,35770000000.0,36.94,-2.2,10150000000.0,9530000000.0,2330000000.0,2.4,55.0,880000000.0,0.91,37110000000.0,110.11,1.02,32.29,8189999999.999999,122120000.0,0.37,49.26,48.49,5060000.0,970960000.0,969320000.0,0.24,81.64,13530000.0,2.74,1.4,12690000.0
0,0,EXPD,0,0,0,0,12280000000.0,12140000000.0,20.54,19.45,5.11,1.48,5.85,1.46,14.37,7.49,9.53,14.43,30.37,8300000000.000001,47.97,8.9,1070000000.0000001,844840000.0,622210000.0,3.52,3.0,1190000000.0,6.91,348190000.0,16.38,2.22,12.38,626810000.0,499270000.0,1.07,73.33,73.61,1070000.0,172000000.0,170890000.0,0.64,98.34,5460000.0,4.99,3.65,6230000.0
0,0,EXPE,0,0,0,0,19790000000.0,21530000000.0,45.81,16.31,1.47,1.75,4.85,1.9,16.52,3.88,7.36,2.52,7.78,11320000000.0,76.01,4.0,9260000000.0,1300000000.0,440000000.0,2.9,,4170000000.0,28.05,4290000000.0,75.72,0.72,27.45,2450000000.0,1180000000.0,0.99,125.45,122.55,1560000.0,137350000.0,111000000.0,12.98,89.09,10570000.0,7.19,8.92,11850000.0
0,0,EXPR,0,0,0,0,169170000.0,1300000000.0,,-125.75,0.45,0.08,0.3,0.62,12.85,-0.04,0.67,0.54,-0.14,2089999999.9999998,29.67,-5.9,828830000.0,100960000.0,-0.018,-0.018,,144230000.0,2.14,1270000000.0,224.54,0.97,8.42,81550000.0,67060000.0,0.97,2.835,4.167,2040000.0,75340000.0,65349999.99999999,2.71,128.02,12740000.0,4.87,26.42,16270000.0
0,0,F,0,0,0,0,40270000000.0,173510000000.0,13.03,7.18,-5.28,0.25,1.11,1.09,13.75,1.95,2.74,1.02,8.57,158720000000.0,39.94,-3.9,14880000000.0,12620000000.0,3090000000.0,0.78,-34.0,24150000000.0,6.05,157160000000.0,429.76,1.22,9.12,15050000000.0,1900000000.0,0.97,9.95,9.23,36410000.0,3920000000.0,3910000000.0,23.8,7.61,122890000.0,3.88,3.45,108290000.0
0,0,FAST,0,0,0,0,17000000000.0,19000000000.0,22.17,19.62,1.18,3.34,7.12,3.73,16.29,15.16,20.14,19.17,33.78,5090000000.0,8.88,10.4,2400000000.0,1170000000.0,771700000.0,1.35,11.4,185400000.0,0.32,711200000.0,29.67,4.31,4.19,719400000.0,367080000.0,1.61,31.89,31.36,4570000.0,572630000.0,570530000.0,0.25,88.43,40540000.0,9.79,8.05,38920000.0
0,0,FB,0,0,0,0,582990000000.0,540659999999.99994,29.78,21.44,1.47,9.89,6.62,9.17,19.69,33.17,38.64,14.35,23.83,58950000000.0,20.49,26.0,46480000000.0,27460000000.0,19550000000.0,6.74,-51.3,45240000000.0,15.85,7210000000.0,8.33,5.38,30.29,30720000000.0,10800000000.0,1.3,184.68,170.94,17050000.0,2400000000.0,2380000000.0,1.43,74.77,22820000.0,1.15,0.96,20690000.0
0,0,FCX,0,0,0,0,16100000000.000002,35130000000.0,8.3,13.61,-25.32,0.92,1.63,2.0,6.62,11.06,19.64,5.55,14.49,17550000000.0,12.11,-22.1,7000000000.0,5310000000.0,1940000000.0,1.33,-95.5,2950000000.0,2.03,10160000000.0,56.95,2.79,6.74,3030000000.0,1140000000.0,1.82,10.75,11.78,20800000.0,1450000000.0,1400000000.0,0.54,72.37,33900000.0,1.74,2.63,35060000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FDX,0,0,0,0,42480000000.0,56860000000.0,79.9,9.92,1.22,0.61,2.38,0.82,11.63,0.77,2.2,1.8,2.91,69690000000.0,262.99,2.8,14930000000.0,4890000000.0,540000000.0,2.03,,2320000000.0,8.92,17580000000.0,99.01,1.45,68.3,5610000000.0,-2440000000.0,1.76,160.94,174.5,2140000.0,264440000.0,239750000.0,5.94,72.75,4580000.0,1.74,1.88,5260000.0
0,0,FE,0,0,0,0,22950000000.0,43500000000.0,263.6,17.43,-2.59,2.07,3.32,3.92,11.31,2.7,21.65,3.78,16.72,11080000000.0,21.93,0.7,7760000000.0,3850000000.0,980000000.0,0.16,-76.6,174000000.0,0.33,20540000000.0,296.29,0.54,13.0,2109999999.9999998,-239120000.0,0.29,42.95,40.88,3330000.0,531440000.00000006,500200000.0,4.24,0.0,30170000.0,8.66,8.06,23590000.0
0,0,FFIV,0,0,0,0,8390000000.000001,7140000000.0,17.2,13.06,3.53,3.83,5.76,3.25,10.57,22.91,28.49,14.19,37.31,2190000000.0,36.36,2.2,1800000000.0,675270000.0,502620000.0,8.24,5.9,1310000000.0,22.01,,,1.68,24.58,777770000.0,516280000.0,0.97,140.98,154.81,59700000.0,59700000.0,59530000.0,0.5,105.44,3340000.0,4.44,6.23,3340000.0
0,0,FHN,0,0,0,0,4630000000.0,3770000000.0,8.8,9.62,1.46,2.42,1.06,1.96,,28.85,43.97,1.38,11.99,1920000000.0,5.96,-2.6,1930000000.0,,547250000.0,1.69,9.1,4030000000.0000005,12.77,2710000000.0,,,14.13,561170000.0,,1.48,14.34,14.57,3010000.0,315360000.0,310110000.0,1.27,90.47,15720000.0,6.24,5.02,16660000.0
0,0,FIS,0,0,0,0,41140000000.0,50170000000.0,51.61,15.64,1.77,4.89,4.15,5.96,20.83,9.65,18.58,4.03,8.19,8410000000.0,25.79,-0.4,2850000000.0,2410000000.0,812000000.0,2.46,-18.7,576000000.0,1.78,9660000000.0,97.55,1.03,30.64,1930000000.0,1670000000.0,0.58,122.17,112.39,3110000.0,331010000.0,321570000.0,0.56,92.29,33420000.0,11.41,10.37,31480000.0
0,0,FISV,0,0,0,0,36540000000.0,42780000000.0,38.67,24.35,2.25,6.21,15.36,7.27,22.55,16.81,25.71,8.66,36.87,5890000000.0,14.71,4.3,2750000000.0,1900000000.0,989000000.0,2.42,-46.8,452000000.0,1.15,6260000000.0,261.36,1.07,6.1,1600000000.0,1010000000.0,0.84,89.86,85.07,3620000.0,409440000.0,391690000.0,0.31,91.12,49750000.0,15.0,16.29,47650000.0
0,0,FITB,0,0,0,0,20050000000.0,38450000000.0,8.72,9.12,0.76,2.88,1.13,5.53,,32.6,43.26,1.47,12.58,6950000000.0,10.44,11.1,6740000000.0,,2170000000.0,3.21,10.6,4250000000.0,5.79,20870000000.0,,,24.77,3120000000.0,,1.29,27.36,26.94,6690000.0,686980000.0,732290000.0,0.32,84.89,9100000.0,1.28,1.57,16840000.0
0,0,FL,0,0,0,0,4440000000.0,6780000000.0,8.55,7.54,0.76,0.56,1.77,0.85,7.52,6.86,9.06,8.31,21.3,7990000000.0,70.09,2.6,3420000000.0,901000000.0,548000000.0,4.79,4.2,1130000000.0,10.26,3430000000.0,131.67,2.01,23.15,684000000.0,662250000.0,1.54,42.38,54.25,3580000.0,112310000.0,108780000.0,22.86,0.0,11040000.0,2.8,11.14,12410000.0
0,0,FLIR,0,0,0,0,7230000000.0,7810000000.0,24.55,20.38,1.05,4.06,3.81,4.38,18.47,17.13,19.99,7.53,16.54,1780000000.0,12.99,1.2,903670000.0,422610000.0,304980000.0,2.18,57.5,284360000.0,2.1,803000000.0,42.2,2.45,14.05,386490000.0,308810000.0,1.58,51.8,49.54,135420000.0,135420000.0,134310000.0,0.69,96.68,1980000.0,2.92,1.66,2220000.0
0,0,FLR,0,0,0,0,4500000000.0,4730000000.0,24.43,11.54,0.58,0.24,1.51,0.25,6.38,0.99,2.87,3.6,8.38,18540000000.0,132.08,-13.1,669920000.0,741910000.0,184000000.0,1.3,,1900000000.0,13.61,2009999999.9999998,64.55,1.49,21.07,280690000.0,243700000.0,2.49,30.52,34.73,2850000.0,139930000.0,138960000.0,0.59,90.51,7780000.0,2.06,6.26,4650000.0
0,0,FLS,0,0,0,0,6640000000.0,7780000000.0,41.76,19.83,1.26,1.75,3.98,2.05,16.12,4.26,10.02,4.96,9.85,3800000000.0,29.06,-3.3,1230000000.0,482830000.0,161790000.0,1.23,278.1,637710000.0,4.86,1660000000.0,97.34,2.17,12.89,350080000.0,362570000.0,1.82,49.97,46.42,131139999.99999999,131139999.99999999,130930000.0,0.27,106.75,5190000.0,6.15,5.92,5650000.0
0,0,FLWS,0,0,0,0,1210000000.0,1120000000.0,35.45,31.73,3.81,0.99,3.45,0.92,14.37,2.86,3.85,4.95,10.38,1220000000.0,18.92,4.1,489020000.0,77600000.0,34850000.0,0.53,,206380000.0,3.21,95810000.0,27.46,2.28,5.43,90770000.0,42390000.0,1.23,19.04,17.48,35770000.0,35770000.0,21760000.0,32.09,59.84,3080000.0,7.94,12.56,2430000.0
0,0,FMC,0,0,0,0,10690000000.0,14010000000.0,24.55,12.37,0.66,2.22,3.91,2.91,10.76,9.36,23.85,7.14,21.78,4810000000.0,35.98,7.6,2160000000.0,1300000000.0,621200000.0,3.34,-19.3,109600000.0,0.83,3350000000.0,120.11,1.26,20.97,169600000.0,426540000.0,1.17,79.54,75.89,1150000.0,131660000.0,121550000.0,0.83,95.38,2990000.0,2.45,2.57,2530000.0
0,0,FOSL,0,0,0,0,556760000.0,871270000.0,16.67,19.5,1.77,0.23,1.0,0.36,4.8,1.34,4.74,4.65,6.47,2440000000.0,49.32,-18.3,1340000000.0,181540000.0,32549999.999999996,0.65,,271440000.0,5.39,607810000.0,110.67,1.99,10.96,260060000.0,294240000.0,0.57,10.83,13.96,1300000.0,50410000.0,46340000.0,8.14,113.15,13690000.0,11.86,53.58,13910000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
